longitude,latitude,type,
116263265,39953282,2,
116705732,40076287,1,
116498143,39854782,1,
116048697,39975088,3,
116314018,39891375,4,
116147735,39807317,3,
116175860,39890228,2,
116382273,39763032,0,
116841160,40420707,0,
116224493,39892313,3,
116499212,39860945,2,
116310358,39856787,2,
117104878,40156477,2,
116209582,39806123,0,
116231653,39837977,3,
116269183,39819452,2,
116325793,40025982,1,
116222627,40049520,3,
116274345,39891830,3,
116258177,39871975,1,
116317487,40034597,2,
116368288,39865805,0,
116300077,39976563,1,
116087452,39996372,3,
116331387,39885128,2,
116206392,39875180,2,
116374697,39947542,0,
116592842,40232618,2,
116320747,39895843,4,
116198862,40040415,2,
116264913,39895788,1,
116436023,39939687,0,
116442462,39867532,4,
116583980,40078762,0,
116466272,39835425,4,
116335107,40027433,1,
116535550,40243953,2,
116346430,39991978,2,
116587517,40342755,0,
116061350,39656465,4,
116199730,39894747,3,
116378747,39834812,2,
116581482,40076513,3,
116084417,39967638,2,
116455907,39937928,3,
116268700,39961513,0,
116311478,40148272,0,
116053193,39718248,3,
116379283,40087528,3,
116157133,40529842,0,
116402777,39979675,1,
116386788,40065913,2,
116556398,39784955,1,
116129437,39826507,2,
116427298,39802860,4,
116368220,39869403,1,
116135713,39731803,3,
116452570,39947567,0,
116472015,39978797,4,
116372840,39976502,4,
116506302,40007955,3,
116078780,39982295,0,
116264000,40004265,3,
116184930,39791398,2,
116545472,40026630,1,
116342455,40064428,0,
116278320,40017445,3,
116254368,39848873,3,
116094862,39953633,0,
116315720,39931175,4,
116221737,39900623,2,
116029375,39636542,4,
116324237,40042853,1,
115859762,40379847,4,
116449328,39922157,1,
116297495,39956862,1,
116202203,39818015,0,
116314868,39888467,0,
116274987,40112623,1,
116305782,39869473,0,
116303623,39904722,4,
116471253,39892575,1,
116606420,39921940,0,
116565575,39908172,4,
116296218,39963272,2,
116492455,39975292,2,
116187542,39932900,2,
116489452,40200135,4,
116407557,40084355,0,
116218370,39895973,2,
116619225,39824162,4,
116364267,39831422,3,
116446908,39912588,2,
116556713,39908588,1,
116129428,39957622,0,
116270872,39845343,2,
116254637,39848763,3,
116375090,39759888,3,
116326715,39991518,4,
116036747,39771303,2,
116116223,40106747,4,
116544685,40157678,2,
116316530,39888577,2,
116348043,39922313,3,
116406825,40098138,2,
116595005,40014382,2,
116381118,39862848,0,
116501775,40006673,0,
116537503,39917857,4,
116368265,39868373,0,
116644767,39947740,4,
116316053,39895582,4,
116427887,39910873,1,
116258725,39927802,3,
116258533,39870783,0,
116127793,39597938,3,
116111202,40059350,4,
116278483,39953327,4,
116384450,39951703,4,
116332425,39829780,2,
116547608,40269760,2,
116583458,39934955,0,
116232100,39837297,3,
116187635,39907083,0,
116441518,39970862,0,
116402610,39871585,0,
116392633,39889892,0,
115969700,40444753,2,
116502587,39989585,0,
116377112,39971197,1,
116296868,39943353,1,
116392923,40189742,2,
116442365,39934938,4,
116465532,39860510,0,
116308050,40019520,4,
116094617,39885313,2,
116251650,40125753,4,
116305460,39940485,0,
116393305,39801535,3,
116455633,39917305,2,
116321192,39875712,1,
116148220,40040520,2,
116504030,40006815,4,
116333670,39885043,4,
116345487,40019382,4,
115880342,39624112,4,
116269273,39868247,0,
116150467,39833447,2,
116915987,39783632,0,
116517177,39892047,2,
116080867,40232287,2,
116333623,39885268,1,
116150856,39721999,1,
116337690,39922058,3,
116363997,39964888,0,
116097402,39943870,0,
116335813,40007353,0,
116367523,40040132,1,
116111890,39953940,3,
116533917,40162230,0,
116494937,39921712,4,
116389812,39936557,1,
116263713,39927650,0,
116602418,40341753,4,
116412020,39903145,1,
116301883,39961373,0,
116181140,39837523,2,
116443188,39947085,2,
116138150,39886195,0,
116806725,40374413,2,
116454648,39907485,1,
116124333,40008038,4,
116485484,39979215,3,
116339445,39999582,1,
116359070,39989857,1,
116100810,39735970,0,
116382867,39965435,0,
116156255,39924940,1,
116498303,40003122,0,
116702530,40164115,0,
116285328,40084080,0,
116626232,40330672,3,
116363727,39970707,3,
116392527,39807878,3,
116348995,39716328,2,
116288985,39888380,2,
116360408,39985955,2,
116393713,39864063,2,
116107658,39956180,3,
116589747,40231172,2,
116084950,39997130,0,
116084950,39997135,4,
116364187,39805200,0,
116271517,39857978,4,
116405237,39947763,2,
116049120,39975087,1,
116218735,39895655,1,
116383307,39975553,3,
116407078,40078093,0,
116729070,40432252,2,
116349998,39942392,3,
116147408,39708053,1,
116343553,39938687,3,
116210360,39702953,1,
116214037,39810010,2,
116303498,39955610,0,
116380320,39988243,3,
116399060,39733750,0,
116284980,39761580,2,
116236123,39585035,3,
116233277,39924632,4,
116374193,39970312,3,
116605309,40045217,2,
116455035,39898207,2,
116407915,39870763,2,
116133960,39739748,0,
116787147,39772943,3,
116321822,40027433,1,
116200117,40147980,2,
116813350,40367177,2,
116358613,39966310,4,
116301798,39888632,4,
116324518,39714022,3,
116225037,39879687,1,
116280822,40096127,4,
116251822,39851925,0,
115925352,39621312,3,
116474812,40013350,3,
116278600,39854148,0,
116367157,39925497,4,
116304105,39901165,4,
116436182,39902037,1,
116375200,39953917,4,
116460768,39957932,1,
116585453,39915452,1,
116060183,39797248,3,
116292965,40093378,0,
116484272,39967163,4,
116298575,40084363,2,
116316172,39968722,1,
116376743,39867002,1,
116579345,40046748,0,
115963675,39597398,1,
116330855,39991462,2,
116248255,39971978,4,
116584428,39923795,2,
115891522,39603080,0,
116434672,39932858,1,
116308833,39887515,2,
116406678,40043720,1,
115781777,39542802,1,
116411405,39920582,4,
116051833,40458038,4,
116298302,39993830,2,
116271533,39587077,0,
115976935,39704518,1,
116357990,40055490,2,
116203010,39918982,0,
116189808,39913580,0,
116824683,40376320,0,
116475698,40136028,0,
116332690,39905850,4,
115907025,39823285,4,
116087202,39933393,4,
116656695,39899032,4,
116314747,40063838,2,
116372817,39973733,2,
116203338,39841697,1,
116028057,39962552,0,
116455618,39934142,0,
116483603,39969763,4,
116374367,39856548,4,
116205612,39919492,4,
116401308,40127662,4,
116220665,39905788,1,
116327480,39886305,1,
116478393,39603543,4,
116441642,40017210,2,
116658240,39623873,2,
116383458,39986670,0,
116690265,39866010,4,
116755512,39837832,3,
116023490,39876015,2,
116630267,40129022,2,
116000700,40005822,1,
116342140,40069785,2,
116151178,39863118,3,
116304285,39907163,0,
116268085,39588512,1,
116122162,39733158,1,
116387795,39986503,4,
116310287,40035497,2,
116058482,39689045,4,
116181645,39917968,1,
116401375,39997782,1,
116418415,39972182,1,
116558945,40299512,2,
116470508,39996800,4,
116364102,39963912,4,
116306278,39977390,2,
116549403,39919005,3,
116359113,39986710,4,
116044543,39617465,3,
116077162,39589203,1,
116374182,39931650,3,
116525885,40038012,2,
116648287,39943528,4,
116088063,39996210,0,
116458572,39628250,2,
116509472,40010893,2,
116460915,39892055,4,
116059162,39798802,3,
116471203,39979455,2,
117313663,40197945,3,
116131242,40103162,1,
116356420,40001578,2,
116606867,40050343,2,
116404240,40030130,3,
116364390,39947180,0,
116605970,40045292,3,
116207335,39843238,1,
116197138,39806820,3,
116481503,39844282,1,
116201958,39943112,3,
116431947,39869388,3,
116346937,39912913,3,
116265275,40016092,1,
116407802,39858465,0,
116389052,39897427,4,
116215412,39731227,0,
116376060,39948155,2,
116565183,39726023,0,
116335383,39768952,0,
116356917,39867743,1,
116192100,39920043,3,
116283793,39825902,3,
116302425,39863460,1,
116043612,39672308,1,
116048178,39711295,2,
115980960,39705090,3,
116181667,39908580,4,
116584570,39922780,2,
115930367,39593148,4,
116396762,39855403,0,
116430162,39917202,3,
116042200,39596880,2,
116465078,40174508,4,
116111447,39728732,1,
116135747,39728210,2,
116495643,39924397,0,
116586125,40076808,4,
116757112,39878013,2,
116365467,39881607,3,
116052098,39806062,4,
116374738,39967500,4,
116482070,39899380,3,
116396578,40060158,1,
116411493,39971962,3,
116308035,40019603,1,
116291778,39787710,4,
116090767,39681885,3,
116551917,40080948,1,
116837117,39851728,1,
116460940,40013148,2,
116497273,40001123,0,
116436863,39976068,1,
116328655,39889182,3,
116457348,39906500,3,
116415152,39874940,4,
116306780,39887560,2,
116357450,39889882,4,
116291885,40051440,1,
116185663,39799735,0,
116692403,40278900,3,
116311637,39974630,0,
116438522,39873825,1,
116585547,40052663,2,
116405992,39894547,3,
116647120,39801870,1,
116836597,40374335,0,
116499040,39963940,2,
115991763,40458908,1,
116285322,40148628,3,
116310065,39990835,1,
116200330,39892925,0,
115809517,39557632,4,
116339668,39836447,4,
116762152,40358592,3,
116244122,39847713,4,
116328018,39847865,2,
116196737,39942752,1,
115946287,39587243,0,
116569888,39893957,3,
116348835,39940748,0,
116310112,40147668,3,
116293853,39988960,4,
116369843,39986577,0,
116365145,39887957,2,
116117050,39754778,2,
116431228,39646352,3,
116305912,39895857,3,
116638215,39924713,3,
116280492,39926900,4,
116325708,39875828,2,
116410558,39804073,1,
116062600,39676608,0,
116412653,39887125,3,
116813812,40208433,3,
116037213,39789167,1,
116464618,39907110,4,
116335260,39751477,4,
116255580,40083955,4,
116455850,39931482,2,
116420828,39575770,4,
116220693,39903678,0,
116214285,39874058,4,
116296345,40048282,0,
116332893,40045258,0,
116705333,39779735,4,
116455152,39930222,1,
116139440,39734587,1,
116470715,39891792,0,
116364412,39649210,3,
116127870,39576600,0,
116850195,40458960,1,
116198935,40127313,3,
116480822,39858618,4,
116764410,40400888,2,
116533922,40022595,1,
116047470,39720917,3,
116407875,39856102,0,
115943583,39678382,3,
116034367,39808542,4,
116322725,39847657,2,
116412027,39903025,2,
116418732,39948222,2,
116550733,39962767,0,
116345197,40024500,4,
116554718,39766247,3,
116264550,39674355,3,
116214982,39901650,2,
116328903,39866818,4,
116349812,39929398,1,
116458837,39957533,0,
116561088,39908045,4,
116342322,39866605,2,
115825493,39558627,4,
116285445,39843088,3,
116016713,40433722,2,
116324078,40052743,1,
116468070,39974523,2,
116163180,39803427,0,
116495508,39997922,0,
116065923,39810170,4,
116334538,39752227,1,
116582645,40062655,3,
116229207,40152827,2,
116411443,39974892,0,
116545003,40065348,1,
115976350,39689120,1,
116632488,39660933,2,
116262277,39832190,2,
116346068,39907233,1,
116227908,40223150,0,
116304337,39920203,2,
116345690,40017322,3,
116427692,39968475,3,
116105425,39960437,2,
116185463,39830195,0,
116355770,39870565,3,
116377042,39971197,0,
116084597,39746572,2,
116535403,39762260,2,
116108317,39712880,2,
116293030,40013598,4,
116208492,39902763,2,
116101022,39767338,0,
116255435,40140127,4,
116281965,39888327,4,
116455630,39950533,2,
116354603,39980372,2,
116143117,39758890,1,
116291955,39865175,3,
116489452,40200135,0,
116855432,40386098,2,
116290747,39864897,2,
116318790,39673617,3,
116395465,39973438,2,
116446602,39956993,3,
116424300,39802472,0,
116383673,39843038,3,
115931448,39652918,4,
116278055,39958550,0,
116604255,40045117,4,
116417717,39975643,0,
116275470,39854108,4,
116119487,39744337,0,
116408228,39981938,2,
116342747,39934855,1,
116514515,39635925,4,
116688460,40079133,4,
116348953,39525217,1,
116056805,39698158,1,
116319140,39846435,4,
116233527,39924468,3,
116413823,39879027,0,
116300292,39976820,3,
116445570,39785090,0,
116237275,40072307,0,
116343020,39825873,0,
116506705,40034175,3,
116320112,40123488,3,
116225830,39888250,4,
116277438,39855515,2,
116257245,40130178,3,
115978660,39645828,3,
116144133,39786967,2,
116302830,39753455,1,
116405387,40004778,2,
116258630,39923748,4,
116413392,39924542,0,
116705732,40076287,0,
116258768,39927817,0,
116491833,40010002,1,
116105227,39622177,2,
116376600,39945382,3,
116407492,39914153,3,
116185767,39806330,4,
116078780,39982295,2,
116509100,39699702,3,
116417027,39992227,0,
116583175,39997763,4,
116321192,39875712,3,
116135510,39960700,0,
116364545,39960838,4,
116253500,39774445,4,
116357133,39893508,1,
116822417,39814238,0,
116537638,39916447,3,
116429990,39901662,1,
116074580,39578170,4,
116310789,39979368,2,
116342300,39973058,2,
116310552,39984362,4,
116363854,39971087,4,
116332178,39896198,2,
116462607,39540292,2,
116493052,40006168,0,
116303808,39919130,1,
116329290,39936770,0,
116212440,39703485,0,
116388578,39865897,4,
116267497,39906390,4,
116303678,39947180,4,
116339625,39888467,2,
116375758,39967102,0,
116368637,39987302,3,
116304102,39920318,1,
116304363,39974468,2,
115761217,39539143,1,
116443768,39921458,2,
116258533,39870783,2,
116094868,39928320,1,
116363540,39980252,2,
116401522,40001555,4,
116364342,39967183,0,
116318700,40048925,3,
116583125,40050142,2,
116337773,39928020,2,
116203400,39834818,1,
116375400,39909832,4,
116259102,39863115,2,
116145360,39739517,0,
116100038,39715458,4,
116374132,39970287,0,
116274832,39892615,4,
116089358,39956317,4,
116437885,39857423,4,
116341590,39937878,2,
116315520,39890873,3,
116921648,40100078,3,
116029243,39773977,3,
116097415,39908190,0,
116084950,39997130,3,
116084258,40002540,2,
116277330,39814285,2,
116304328,39911072,2,
116406402,40193003,1,
116372763,39858658,3,
116433373,39874255,4,
117023550,40161120,3,
116104995,39929945,0,
116494472,39835715,1,
116352008,39894910,0,
116163368,39676837,3,
116499188,40005365,3,
116367588,39905865,1,
116429663,39845417,1,
116199320,39764568,0,
116276248,39875685,4,
116525560,40037716,1,
116781392,39874927,1,
116177992,39931607,0,
115878975,39561198,0,
115977607,40430427,4,
116377522,39881233,2,
116284975,39922755,4,
116309835,40150337,0,
116080603,39930115,4,
116396278,39812527,3,
116263477,40025155,1,
116308290,39864655,1,
116386598,39947387,1,
116232980,39856095,1,
116529868,39899315,0,
116650938,40128525,2,
116083342,39930165,2,
116289473,39895537,2,
116440505,39882283,1,
116100332,39956382,0,
116504482,39860367,4,
116104975,39952130,3,
116199217,40126108,3,
116247175,40211520,2,
116385820,39986005,3,
116380367,39863998,4,
116366428,39940053,2,
116088827,39952538,3,
116348820,39940908,4,
116430285,39855142,0,
116481220,39979573,0,
116571018,40361015,1,
116090878,39902472,3,
116290450,39885602,2,
116548280,39692177,4,
116645917,40136705,3,
116288367,39966653,1,
116406082,39986977,1,
117081562,40132898,0,
116994515,40430783,1,
116051757,39790925,1,
115965443,39598137,2,
116466925,39974157,3,
116062593,39828942,0,
116447893,39947650,2,
116339537,39844867,4,
116367867,39865385,1,
116521975,40018380,3,
117154712,40137635,1,
116590495,40126402,3,
116374118,39965833,0,
116331247,39975388,3,
116286513,40092620,3,
116484737,39990280,3,
115987805,39799840,2,
116495852,39925008,3,
116096083,39884935,4,
116160343,39678330,0,
116326852,39987650,0,
116035862,39812428,1,
116411297,39967812,0,
116484082,39932730,2,
116587005,40078057,1,
116434998,39892390,4,
116084950,39997128,4,
116468627,39921788,1,
116200802,39918695,0,
116203338,39841697,3,
116384890,39894455,4,
116349902,39926918,1,
116663133,39934150,0,
116498423,39828300,3,
116323060,39892548,3,
116405852,39840427,2,
116330968,40029933,4,
116401013,39850447,4,
116440798,39961507,2,
115977192,39643348,4,
116306857,40024878,4,
116102110,39939138,2,
116434493,39944133,4,
116056570,39714877,1,
116299615,39977610,2,
115916838,40402752,0,
116282793,39930948,1,
116368163,39884948,0,
